name,kana,lat,lng,closed
小山田,おやまだ,39.4086,141.193999,0
土沢,つちざわ,39.383381,141.232488,0
晴山,はるやま,39.366617,141.257892,0
岩根橋,いわねばし,39.355264,141.318795,0
宮守,みやもり,39.351066,141.350271,0
柏木平,かしわぎだいら,39.30606,141.379862,0
鱒沢,ますざわ,39.300158,141.399252,0
荒谷前,あらやまえ,39.309928,141.428507,0
岩手二日町,いわてふつかまち,39.323441,141.45606,0
綾織,あやおり,39.328422,141.476845,0
遠野,とおの,39.332529,141.53072,0
青笹,あおざさ,39.311482,141.568957,0
岩手上郷,いわてかみごう,39.284658,141.585834,0
平倉,ひらくら,39.264682,141.595661,0
足ヶ瀬,あしがせ,39.254766,141.645807,0
上有住,かみありす,39.242013,141.681522,0
陸中大橋,りくちゅうおおはし,39.280451,141.718436,0
洞泉,どうせん,39.250671,141.760388,0
松倉,まつくら,39.256458,141.801484,0
小佐野,こさの,39.264464,141.836515,0
釜石,かまいし,39.273321,141.87267,0
北上,きたかみ,39.281196,141.121221,0
柳原,やなぎはら,39.294597,141.111671,0
江釣子,えづりこ,39.298349,141.075749,0
藤根,ふじね,39.301064,141.039571,0
立川目,たてかわめ,39.307876,140.997144,0
横川目,よこかわめ,39.309255,140.972143,0
岩沢,いわさわ,39.301016,140.931616,0
和賀仙人,わかせんにん,39.308523,140.909485,0
ゆだ錦秋湖,ゆだきんしゅうこ,39.295513,140.835343,0
ほっとゆだ,ほっとゆだ,39.314493,140.775647,0
ゆだ高原,ゆだこうげん,39.301074,140.737205,0
黒沢,くろさわ,39.276243,140.699619,0
小松川,こまつかわ,39.293403,140.646094,0
平石,ひらいし,39.291678,140.628457,1
相野々,あいのの,39.27805,140.619067,0
矢美津,やびつ,39.291283,140.592099,1
盛岡,もりおか,39.701547,141.136599,0
前潟,まえがた,39.713,141.101067,0
大釜,おおかま,39.711586,141.072202,0
小岩井,こいわい,39.709731,141.02465,0
雫石,しずくいし,39.689244,140.974762,0
春木場,はるきば,39.693396,140.943954,0
赤渕,あかぶち,39.685112,140.907222,0
田沢湖,たざわこ,39.700363,140.722139,0
刺巻,さしまき,39.668563,140.69196,0
神代,じんだい,39.622667,140.627358,0
生田,しょうでん,39.612065,140.601203,0
角館,かくのだて,39.591716,140.570988,0
鶯野,うぐいすの,39.568536,140.557901,0
羽後長野,うごながの,39.546003,140.540448,0
鑓見内,やりみない,39.519323,140.527744,0
羽後四ツ屋,うごよつや,39.501511,140.511886,0
北大曲,きたおおまがり,39.48944,140.497966,0
好摩,こうま,39.874037,141.173685,0
東大更,ひがしおおぶけ,39.902621,141.142537,0
大更,おおぶけ,39.913746,141.100808,0
平館,たいらだて,39.950886,141.08531,0
北森,きたもり,39.956785,141.071652,0
松尾八幡平,まつおはちまんたい,39.969241,141.043903,0
安比高原,あっぴこうげん,40.012587,140.997239,0
赤坂田,あかさかた,40.048464,141.00394,0
小屋の畑,こやのはた,40.076539,141.020673,0
荒屋新町,あらやしんまち,40.097682,141.049196,0
横間,よこま,40.107475,141.027151,0
田山,たやま,40.139674,140.944126,0
兄畑,あにはた,40.115869,140.88302,0
湯瀬温泉,ゆぜおんせん,40.122384,140.840292,0
八幡平,はちまんたい,40.142881,140.804496,0
陸中大里,りくちゅうおおさと,40.158574,140.793477,0
鹿角花輪,かづのはなわ,40.188453,140.785088,0
柴平,しばひら,40.230751,140.787941,0
十和田南,とわだみなみ,40.256069,140.770716,0
末広,すえひろ,40.229788,140.737251,0
土深井,どぶかい,40.222452,140.713142,0
沢尻,さわじり,40.230342,140.693288,0
十二所,じゅうにしょ,40.21429,140.668211,0
大滝温泉,おおたきおんせん,40.209751,140.639625,0
扇田,おうぎた,40.229235,140.572472,0
東大館,ひがしおおだて,40.266005,140.554745,0
上盛岡,かみもりおか,39.71146,141.147937,0
山岸,やまぎし,39.71596,141.171401,0
上米内,かみよない,39.743855,141.203825,0
大志田,おおしだ,39.741806,141.280843,1
浅岸,あさぎし,39.711208,141.339147,1
区界,くざかい,39.65177,141.351352,0
松草,まつくさ,39.635918,141.437421,0
平津戸,ひらつと,39.623408,141.511222,1
川内,かわうち,39.640744,141.597548,0
箱石,はこいし,39.617115,141.625829,0
陸中川井,りくちゅうかわい,39.597397,141.68153,0
腹帯,はらたい,39.604539,141.767434,0
蟇目,ひきめ,39.629341,141.838876,0
花原市,けばらいち,39.630233,141.861308,0
千徳,せんとく,39.632251,141.9124,0
宮古,みやこ,39.640287,141.946454,0
新津,にいつ,37.800383,139.121445,0
京ヶ瀬,きょうがせ,37.817616,139.178322,0
水原,すいばら,37.836712,139.217237,0
神山,かみやま,37.862586,139.244691,0
月岡,つきおか,37.889334,139.272488,0
中浦,なかうら,37.912202,139.302689,0
新発田,しばた,37.94412,139.335189,0
加治,かじ,37.976411,139.358535,0
金塚,かなづか,38.020178,139.37949,0
中条,なかじょう,38.049342,139.397541,0
平木田,ひらきだ,38.094338,139.427835,0
坂町,さかまち,38.119277,139.445838,0
平林,ひらばやし,38.150027,139.459045,0
岩船町,いわふねまち,38.183564,139.459643,0
村上,むらかみ,38.219851,139.463306,0
間島,まじま,38.273078,139.450229,0
越後早川,えちごはやかわ,38.316185,139.449887,0
桑川,くわがわ,38.375162,139.458838,0
今川,いまがわ,38.410081,139.468389,0
越後寒川,えちごかんがわ,38.448689,139.489948,0
勝木,がつぎ,38.490315,139.517468,0
府屋,ふや,38.513324,139.530452,0
鼠ヶ関,ねずがせき,38.555433,139.548827,0
小岩川,こいわがわ,38.590399,139.56583,0
あつみ温泉,あつみおんせん,38.624217,139.587955,0
五十川,いらがわ,38.670658,139.616182,0
小波渡,こばと,38.692484,139.649836,0
三瀬,さんぜ,38.699448,139.673643,0
羽前水沢,うぜんみずさわ,38.713444,139.731372,0
羽前大山,うぜんおおやま,38.742155,139.768194,0
鶴岡,つるおか,38.74011,139.83538,0
藤島,ふじしま,38.768646,139.894087,0
西袋,にしぶくろ,38.811528,139.907754,0
余目,あまるめ,38.844321,139.911348,0
北余目,きたあまるめ,38.867538,139.908074,0
砂越,さごし,38.895195,139.907345,0
東酒田,ひがしさかた,38.907518,139.875495,0
酒田,さかた,38.922194,139.845987,0
本楯,もとたて,38.968648,139.882081,0
南鳥海,みなみちょうかい,38.98736,139.898662,0
遊佐,ゆざ,39.015943,139.905161,0
吹浦,ふくら,39.069934,139.878762,0
女鹿,めが,39.098807,139.880963,0
小砂川,こさがわ,39.137507,139.885692,0
上浜,かみはま,39.164738,139.902823,0
象潟,きさかた,39.2078,139.902205,0
金浦,このうら,39.256183,139.920662,0
仁賀保,にかほ,39.28979,139.964596,0
西目,にしめ,39.347536,140.018518,0
羽後本荘,うごほんじょう,39.386877,140.057632,0
羽後岩谷,うごいわや,39.442075,140.0906,0
折渡,おりわたり,39.476423,140.091097,0
羽後亀田,うごかめだ,39.493884,140.063032,0
岩城みなと,いわきみなと,39.545487,140.055122,0
道川,みちかわ,39.56054,140.057049,0
下浜,しもはま,39.619678,140.064567,0
桂根,かつらね,39.647566,140.066482,0
新屋,あらや,39.677493,140.087799,0
羽後牛島,うごうしじま,39.695834,140.116467,0
出戸浜,でとはま,39.844473,140.024374,0
上二田,かみふただ,39.869089,140.00409,0
二田,ふただ,39.88174,139.987171,0
天王,てんのう,39.898782,139.963609,0
船越,ふなこし,39.90473,139.946804,0
脇本,わきもと,39.915172,139.902657,0
羽立,はだち,39.904569,139.86205,0
男鹿,おが,39.884571,139.848647,0
福島,ふくしま,37.754123,140.45968,0
笹木野,ささきの,37.765926,140.425985,0
庭坂,にわさか,37.771537,140.389847,0
赤岩,あかいわ,37.80567,140.335545,1
板谷,いたや,37.811627,140.268815,0
峠,とうげ,37.811935,140.236041,0
大沢,おおさわ,37.839775,140.19801,0
関根,せきね,37.864592,140.146284,0
米沢,よねざわ,37.909478,140.128209,0
置賜,おいたま,37.954093,140.142496,0
高畠,たかはた,37.992314,140.15281,0
赤湯,あかゆ,38.047081,140.148978,0
中川,なかがわ,38.093349,140.203553,0
羽前中山,うぜんなかやま,38.124158,140.218318,0
かみのやま温泉,かみのやまおんせん,38.152259,140.27867,0
茂吉記念館前,もきちきねんかんまえ,38.171249,140.298167,0
蔵王,ざおう,38.20592,140.303299,0
山形,やまがた,38.248098,140.327253,0
北山形,きたやまがた,38.265902,140.332658,0
羽前千歳,うぜんちとせ,38.287313,140.342168,0
南出羽,みなみでわ,38.302834,140.344692,0
漆山,うるしやま,38.314477,140.347661,0
高擶,たかたま,38.330726,140.358832,0
天童南,てんどうみなみ,38.342489,140.365853,0
天童,てんどう,38.35989,140.369303,0
乱川,みだれがわ,38.386554,140.374663,0
神町,じんまち,38.412276,140.378389,0
さくらんぼ東根,さくらんぼひがしね,38.42806,140.380677,0
東根,ひがしね,38.450863,140.384035,0
村山,むらやま,38.477078,140.386399,0
袖崎,そでさき,38.548259,140.391295,0
大石田,おおいしだ,38.595916,140.375349,0
北大石田,きたおおいしだ,38.629487,140.371234,0
芦沢,あしさわ,38.655258,140.361016,0
舟形,ふながた,38.691583,140.316157,0
仙台,せんだい,38.260027,140.882158,0
東照宮,とうしょうぐう,38.277262,140.88682,0
北仙台,きたせんだい,38.281594,140.869885,0
北山,きたやま,38.285154,140.851876,0
東北福祉大前,とうほくふくしだいまえ,38.280468,140.842683,0
国見,くにみ,38.274783,140.8335,0
葛岡,くずおか,38.268816,140.818583,0
陸前落合,りくぜんおちあい,38.273379,140.789896,0
愛子,あやし,38.272661,140.761517,0
陸前白沢,りくぜんしらさわ,38.278117,140.702333,0
熊ヶ根,くまがね,38.297947,140.680633,0
作並,さくなみ,38.317738,140.632467,0
奥新川,おくにっかわ,38.325953,140.594329,0
面白山高原,おもしろやまこうげん,38.333071,140.49712,0
山寺,やまでら,38.309561,140.434773,0
高瀬,たかせ,38.301677,140.396074,0
楯山,たてやま,38.301632,140.370598,0
東金井,ひがしかない,38.277058,140.302666,0
羽前山辺,うぜんやまべ,38.294756,140.271571,0
羽前金沢,うぜんかねざわ,38.320837,140.270516,0
羽前長崎,うぜんながさき,38.332969,140.273018,0
南寒河江,みなみさがえ,38.356033,140.27767,0
寒河江,さがえ,38.372548,140.274487,0
西寒河江,にしさがえ,38.379627,140.26662,0
羽前高松,うぜんたかまつ,38.397494,140.248666,0
柴橋,しばはし,38.380425,140.227695,0
左沢,あてらざわ,38.382223,140.208132,0
南米沢,みなみよねざわ,37.896043,140.108364,0
西米沢,にしよねざわ,37.917279,140.08481,0
成島,なるしま,37.94335,140.075584,0
中郡,ちゅうぐん,37.969109,140.067286,0
羽前小松,うぜんこまつ,38.004721,140.048503,0
犬川,いぬかわ,38.025333,140.052038,0
今泉,いまいずみ,38.056697,140.04412,0
萩生,はぎゅう,38.06182,140.004207,0
羽前椿,うぜんつばき,38.038636,139.994293,0
手ノ子,てのこ,38.011766,139.961264,0
羽前沼沢,うぜんぬまざわ,38.028698,139.872497,0
伊佐領,いさりょう,38.05105,139.822635,0
羽前松岡,うぜんまつおか,38.045391,139.780445,0
小国,おぐに,38.061422,139.750167,0
越後金丸,えちごかなまる,38.066474,139.663521,0
越後片貝,えちごかたかい,38.070712,139.62239,0
越後下関,えちごしもせき,38.090037,139.560024,0
越後大島,えちごおおしま,38.099721,139.518209,0
升形,ますかた,38.751646,140.24423,0
羽前前波,うぜんぜんなみ,38.747654,140.209525,0
津谷,つや,38.737618,140.186375,0
古口,ふるくち,38.737129,140.14602,0
高屋,たかや,38.752567,140.070936,0
清川,きよかわ,38.790152,140.020761,0
狩川,かりかわ,38.79367,139.976777,0
南野,みなみの,38.81813,139.944742,0
小牛田,こごた,38.541111,141.064355,0
北浦,きたうら,38.55985,141.02305,0
陸前谷地,りくぜんやち,38.565152,140.999453,0
古川,ふるかわ,38.571192,140.967876,0
塚目,つかのめ,38.572474,140.937093,0
西古川,にしふるかわ,38.578214,140.895416,0
東大崎,ひがしおおさき,38.605627,140.897015,0
西大崎,にしおおさき,38.629986,140.889638,0
岩出山,いわでやま,38.652508,140.871492,0
有備館,ゆうびかん,38.658135,140.86442,0
上野目,かみのめ,38.680563,140.859342,0
池月,いけづき,38.708948,140.835732,0
川渡温泉,かわたびおんせん,38.736834,140.779317,0
鳴子御殿湯,なるこごてんゆ,38.744612,140.737148,0
鳴子温泉,なるこおんせん,38.743193,140.715939,0
中山平温泉,なかやまだいらおんせん,38.726568,140.668103,0
堺田,さかいだ,38.73549,140.612902,0
赤倉温泉,あかくらおんせん,38.730535,140.553647,0
立小路,たちこうじ,38.742045,140.542678,0
最上,もがみ,38.755959,140.517712,0
大堀,おおほり,38.76592,140.475377,0
鵜杉,うすぎ,38.764962,140.453698,0
瀬見温泉,せみおんせん,38.755192,140.419557,0
東長沢,ひがしながさわ,38.718898,140.382195,0
長沢,ながさわ,38.709782,140.365969,0
南新庄,みなみしんじょう,38.721629,140.316212,0
あおば通,あおばどおり,38.260749,140.878514,0
仙台,せんだい,38.259901,140.879928,0
榴ヶ岡,つつじがおか,38.258792,140.893782,0
宮城野原,みやぎのはら,38.26115,140.905155,0
陸前原ノ町,りくぜんはらのまち,38.266017,140.910638,0
苦竹,にがたけ,38.268722,140.918867,0
小鶴新田,こづるしんでん,38.273455,140.935446,0
福田町,ふくだまち,38.274967,140.958252,0
陸前高砂,りくぜんたかさご,38.27344,140.967607,0
中野栄,なかのさかえ,38.280796,140.985236,0
多賀城,たがじょう,38.291656,141.005375,0
下馬,げば,38.305833,141.014965,0
西塩釜,にししおがま,38.31194,141.018419,0
